UUT_KERNEL,DATA_A,DATA_B,DIM_A,DIM_B,DIM_A_LEADING,SHIFT,ROUND_MODE,SAT_MODE,NUM_FRAMES,CASC_LEN,UUT_SSR,USE_MATRIX_RELOAD,API_IO,DUAL_IP,NUM_OUTPUTS,AIE_VARIANT,SINGLE_BUF,COMPILE,SIM,FUNC,Latency_last (ns),Throughput_last (MSa/s),Latency_first (ns),Latency (ns),Throughput (MSa/s),Initation Interval_avg (ns),cycleCountAvg,throughputCycleCount (MSa/s),NUM_BANKS,NUM_AIE,NUM_CORES,NUM_TILES,DATA_MEMORY,PROGRAM_MEMORY
matrix_vector_mul,float,cfloat,272,4,1,0,0,0,1,1,1,1,1,0,1,1,,1,1,1,7972.0,885.0,57.6,8042.84,959.09,-1.0,1381.0,984.79,4.0,1.0,1.0,1.0,11185.0,1766
matrix_vector_mul,cfloat,cfloat,8,28,1,0,0,0,3,7,2,1,1,1,2,1,,1,1,1,695.0,7000.0,252.8,693.86,7000.0,95.2,109.0,8155.33,54.0,14.0,14.0,24.0,45474.0,1676 1728 1728 1728 1728 1728 1762 1676 1728 1728 1728 1728 1728 1762
matrix_vector_mul,cfloat,float,40,160,1,0,0,0,23,2,10,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,cfloat,18528,20,1,0,0,0,1,5,6,0,0,0,1,22,,1,1,0,-1.0,-1.0,79340.8,-1.0,4705.3,6.4,86183.0,5375.35,336.0,30.0,30.0,60.0,1855014.0,1706 1706 1754 1706 1688 1706 1706 1754 1706 1688 1706 1706 1754 1706 1688 1706 1706 1754 1706 1688 1706 1706 1754 1706 1688 1706 1706 1754 1706 1688
matrix_vector_mul,int32,int16,168,384,1,0,0,0,1,6,7,1,1,0,1,1,,1,1,1,2322.0,135245.0,838.4,2290.88,130909.09,477.6,685.0,118067.34,168.0,42.0,42.0,84.0,609511.0,2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470 2416 2464 2464 2464 2464 2470
matrix_vector_mul,cint16,cint32,24,36,1,0,0,0,54,9,1,0,0,0,1,2,,1,1,1,12395.0,11239.0,5699.2,12395.2,11241.32,4150.39,1837.0,31747.41,82.0,9.0,9.0,18.0,444821.0,1168 1248 1248 1248 1248 1248 1248 1248 1360
matrix_vector_mul,cint16,int16,56,48,1,0,0,0,42,1,7,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,cint16,48,16,1,0,0,0,1,1,3,1,1,0,1,22,,1,1,1,910.0,7603.0,137.6,908.0,7619.04,100.8,93.0,10322.58,12.0,3.0,3.0,3.0,9762.0,1164 1164 1164
matrix_vector_mul,int32,int16,144,5664,1,0,0,0,1,6,9,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int32,24,392,1,0,0,0,2,1,6,0,0,0,1,1,,1,1,1,16536.0,3298.0,5742.4,16490.4,3299.29,5703.06,817.0,28788.24,48.0,6.0,6.0,12.0,202248.0,1954 1954 1954 1954 1954 1954
matrix_vector_mul,cint32,int16,8,448,1,0,0,0,1,7,1,1,1,1,2,1,,1,1,1,1456.0,16217.0,564.79,1448.0,15838.57,220.8,306.0,14640.52,28.0,7.0,7.0,15.0,72920.0,1800 1832 1832 1832 1832 1832 1888
matrix_vector_mul,cint32,cint16,4,104,1,0,0,0,1,1,1,1,0,0,1,22,,1,1,1,1054.0,1485.0,406.4,1067.73,1485.71,280.0,295.0,1762.71,8.0,1.0,1.0,2.0,9781.0,1038
matrix_vector_mul,cint32,int16,36,1632,1,0,0,0,1,3,9,1,0,0,1,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int16,288,96,1,0,0,0,1,6,3,1,1,0,2,1,,1,1,1,2790.0,102780.0,414.4,-1.0,102509.35,-1.0,341.0,102248.52,72.0,18.0,18.0,36.0,150627.0,2530 2582 2582 2582 2582 2566 2530 2582 2582 2582 2582 2566 2530 2582 2582 2582 2582 2566
matrix_vector_mul,cint32,cint32,40,4,1,0,0,0,82,1,2,0,0,0,1,22,,1,1,1,47758.0,817.0,16160.0,47720.22,817.06,16016.49,6989.0,2346.54,26.0,2.0,2.0,4.0,172390.0,1168 1168
matrix_vector_mul,int16,int32,112,184,1,0,0,0,10,1,7,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int16,16,48,1,0,0,0,2,1,2,0,0,0,1,1,,1,1,1,2451.0,2485.0,795.2,2457.1,2486.62,617.6,139.0,13812.94,14.0,2.0,2.0,4.0,17752.0,2826 2826
matrix_vector_mul,cint32,cint16,12,16,1,0,0,0,4,2,3,1,1,0,1,2,,1,1,1,669.0,4290.0,112.0,660.8,4264.04,180.0,191.0,5026.17,24.0,6.0,6.0,9.0,25500.0,1296 1360 1296 1360 1296 1360
matrix_vector_mul,cint16,int32,704,48,1,0,0,0,1,3,1,1,1,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int32,96,192,1,0,0,0,18,8,3,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,32,48,1,0,0,0,105,6,8,1,0,0,1,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,cint32,176,4,1,0,0,0,7,1,11,0,0,0,1,1,,1,1,1,1078.0,17790.0,476.8,1077.59,17748.89,277.52,285.0,21614.03,77.0,11.0,11.0,22.0,68783.0,2082 2082 2082 2082 2082 2082 2082 2082 2082 2082 2082
matrix_vector_mul,float,cfloat,1704,24,1,0,0,0,7,6,3,0,0,0,1,2,,1,1,0,276817.0,4144.0,69672.0,276813.04,4144.44,69068.66,70453.0,5079.13,216.0,18.0,18.0,36.0,1388070.0,1616 1632 1632 1632 1632 1680 1616 1632 1632 1632 1632 1680 1616 1632 1632 1632 1632 1680
matrix_vector_mul,cfloat,float,4,16,1,0,0,0,45,1,1,0,0,0,1,22,,1,1,0,84659.0,101.0,33028.8,84942.62,101.49,28376.0,35435.0,101.59,11.0,1.0,1.0,3.0,57200.0,2412
matrix_vector_mul,cfloat,cfloat,88,24,1,0,0,0,6,2,2,0,0,0,1,2,,1,1,0,92181.0,418.0,35840.0,92426.05,418.4,30245.2,37849.0,418.5,40.0,4.0,4.0,6.0,225604.0,1968 2080 1968 2080
matrix_vector_mul,int32,int32,32,144,1,0,0,0,1,6,1,1,1,0,1,2,,1,1,1,3412.0,6364.0,1032.0,3342.08,6068.63,724.8,1033.0,5575.99,24.0,6.0,6.0,11.0,50042.0,1568 1584 1584 1584 1584 1648
matrix_vector_mul,int32,cint16,48,208,1,0,0,0,4,2,3,1,0,0,1,2,,1,1,1,6866.0,18369.0,2846.4,6776.64,18001.23,2173.6,2749.0,18159.33,72.0,6.0,6.0,12.0,355746.0,1264 1360 1264 1360 1264 1360
matrix_vector_mul,int16,cint16,288,32,1,0,0,0,32,2,9,0,0,0,1,1,,1,1,1,26946.0,32450.0,9158.4,26914.97,32448.03,9055.75,3139.0,117438.67,135.0,18.0,18.0,36.0,777249.0,2476 4572 2476 4572 2476 4572 2476 4572 2476 4572 2476 4572 2476 4572 2476 4572 2476 4572
matrix_vector_mul,int16,cint32,46464,8,1,0,0,0,1,2,6,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint16,int16,32,112,1,0,0,0,9,7,2,0,0,0,1,1,,1,1,1,5681.0,17463.0,2454.4,5681.6,17469.67,1846.4,667.0,60449.77,96.0,14.0,14.0,26.0,299484.0,2042 2078 2078 2078 2078 2078 2134 2042 2078 2078 2078 2078 2078 2134
matrix_vector_mul,int16,int32,80,32,1,0,0,0,37,4,1,0,0,0,1,22,,1,1,1,38653.0,7348.0,13102.4,38635.19,7348.62,12870.64,4331.0,27337.79,39.0,4.0,4.0,8.0,231504.0,1154 1168 1168 1362
matrix_vector_mul,cfloat,float,352,16,1,0,0,0,3,2,4,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint16,20,24,1,0,0,0,53,3,5,1,0,0,1,22,,1,1,1,1725.0,40834.0,1057.59,1718.4,40964.48,614.79,731.0,43681.31,100.0,15.0,15.0,25.0,508290.0,1074 1090 1144 1074 1090 1144 1074 1090 1144 1074 1090 1144 1074 1090 1144
matrix_vector_mul,cint16,int16,200,64,1,0,0,0,1,2,1,1,1,0,1,22,,1,1,1,18941.0,5519.0,272.0,18927.8,5523.22,2301.94,2875.0,5565.21,20.0,2.0,2.0,5.0,106858.0,1178 1268
matrix_vector_mul,cint32,cint16,4,88,1,0,0,0,18,1,1,0,0,0,1,22,,1,1,1,39642.0,465.0,13708.8,39550.05,465.88,13600.0,4373.0,1811.11,12.0,1.0,1.0,3.0,66737.0,1030
matrix_vector_mul,int16,cint32,240,188,1,0,0,0,1,1,5,1,0,0,1,22,,1,1,1,9092.0,14568.0,3440.0,9100.34,14544.89,3098.46,3817.0,14776.0,40.0,5.0,5.0,5.0,210520.0,1062 1062 1062 1062 1062
matrix_vector_mul,cint16,cint32,1440,56,1,0,0,0,1,7,3,1,1,0,1,22,,1,1,1,14677.0,47379.0,441.6,14643.6,47368.42,1702.4,2144.0,47014.92,126.0,21.0,21.0,36.0,691962.0,1296 1296 1296 1296 1398 1268 1296 1296 1296 1296 1296 1398 1268 1296 1296 1296 1296 1296 1398 1268 1296
matrix_vector_mul,cfloat,cfloat,40,4,1,0,0,0,1,1,5,1,1,0,1,1,,1,1,1,757.0,1882.0,52.8,-1.0,1871.81,-1.0,70.0,2857.14,20.0,5.0,5.0,5.0,14960.0,1614 1614 1614 1614 1614
matrix_vector_mul,cfloat,cfloat,8,48,1,0,0,0,36,2,2,0,0,0,1,2,,1,1,0,98644.0,426.0,38872.0,98513.6,426.38,32297.2,40551.0,426.13,46.0,4.0,4.0,8.0,290884.0,1920 2016 1920 2016
matrix_vector_mul,int32,cint32,720,8,1,0,0,0,13,2,6,0,0,0,1,2,,1,1,1,15029.0,14990.0,10027.2,15028.8,14990.39,4995.2,6190.0,15121.16,150.0,12.0,12.0,24.0,785160.0,1184 1344 1184 1344 1184 1344 1184 1344 1184 1344 1184 1344
matrix_vector_mul,cfloat,cfloat,4,8,1,0,0,0,10,1,1,0,0,0,1,1,,1,1,1,1478.0,622.0,854.4,1477.29,621.11,515.2,336.0,1190.47,7.0,1.0,1.0,2.0,9259.0,1994
matrix_vector_mul,int16,cint32,80,3584,1,0,0,0,4,7,5,0,0,0,1,22,,1,1,0,37963.0,105830.0,22220.8,37725.37,105485.19,10830.03,14178.0,101114.4,460.0,35.0,35.0,84.0,3523655.0,1004 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1096 1004 1022 1022 1022 1022 1022 1096
matrix_vector_mul,float,cfloat,24,4288,1,0,0,0,3,8,3,0,0,0,1,22,,1,1,1,378392.0,4068.0,229100.8,378164.45,4067.96,75690.83,94007.0,4105.22,291.0,24.0,24.0,48.0,1913091.0,1626 1626 1626 1678 1592 1626 1626 1626 1626 1626 1626 1678 1592 1626 1626 1626 1626 1626 1626 1678 1592 1626 1626 1626
matrix_vector_mul,float,float,72,72,1,0,0,0,1,3,3,1,1,0,1,22,,1,1,1,17980.0,1738.0,3024.0,17963.2,1728.52,2983.2,4018.0,1612.74,36.0,9.0,9.0,15.0,63822.0,2602 2630 2588 2602 2630 2588 2602 2630 2588
matrix_vector_mul,int32,int32,1488,16,1,0,0,0,1,1,3,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int16,24,64,1,0,0,0,24,4,6,1,0,0,1,1,,1,1,1,1266.0,85333.0,670.4,1264.96,85333.66,432.0,487.0,94620.12,174.0,24.0,24.0,48.0,689262.0,1852 1884 1884 1984 1852 1884 1884 1984 1852 1884 1884 1984 1852 1884 1884 1984 1852 1884 1884 1984 1852 1884 1884 1984
matrix_vector_mul,float,cfloat,544,168,1,0,0,0,4,7,4,0,0,0,1,22,,1,1,0,238312.0,4718.0,83467.2,238279.54,4718.61,77457.84,84288.0,5425.72,276.0,28.0,28.0,56.0,1609540.0,1732 1646 1680 1680 1680 1680 1680 1732 1646 1680 1680 1680 1680 1680 1732 1646 1680 1680 1680 1680 1680 1732 1646 1680 1680 1680 1680 1680
matrix_vector_mul,float,cfloat,168,12,1,0,0,0,34,3,3,0,0,0,1,1,,1,1,1,38027.0,5399.0,12782.4,38002.51,5399.54,12672.0,8220.0,10423.35,69.0,9.0,9.0,18.0,405132.0,1778 1818 1914 1778 1818 1914 1778 1818 1914
matrix_vector_mul,float,cfloat,200,12,1,0,0,0,4,3,1,1,1,0,1,2,,1,1,0,31240.0,713.0,420.8,31309.41,712.94,13470.66,16801.0,714.24,18.0,3.0,3.0,5.0,84161.0,1696 1728 1824
matrix_vector_mul,float,cfloat,32,24,0,0,0,0,1,6,4,0,0,0,1,2,,1,1,1,1969.0,7045.0,601.6,1936.64,6153.84,108.4,144.0,6666.66,112.0,24.0,24.0,48.0,66952.0,1312 1376 1264 1312 1312 1312 1312 1376 1264 1312 1312 1312 1312 1376 1264 1312 1312 1312 1312 1376 1264 1312 1312 1312
matrix_vector_mul,cint32,int16,4,48,1,0,0,0,2,3,1,1,1,0,1,22,,1,1,1,1788.0,2594.0,257.6,1753.6,2252.05,148.11,195.0,2461.53,12.0,3.0,3.0,5.0,12829.0,1074 1084 1150
matrix_vector_mul,int16,int16,80,544,1,0,0,0,5,2,5,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int32,5904,24,1,0,0,0,2,1,9,0,0,0,1,22,,1,1,1,88878.0,15938.0,17888.0,88876.0,15939.62,17776.58,6525.0,54289.65,108.0,9.0,9.0,18.0,684774.0,1276 1276 1276 1276 1276 1276 1276 1276 1276
matrix_vector_mul,int32,cint16,208,56,1,0,0,0,6,1,13,0,0,0,1,1,,1,1,1,16929.0,12235.0,5752.0,16908.91,12234.15,5712.53,1725.0,50643.47,91.0,13.0,13.0,26.0,363324.0,1740 1740 1740 1740 1740 1740 1740 1740 1740 1740 1740 1740 1740
matrix_vector_mul,cint32,cint16,12,784,1,0,0,0,18,7,3,0,0,0,1,22,,1,1,1,51824.0,9805.0,18838.4,51687.31,9803.63,17270.4,5620.0,37665.48,237.0,21.0,21.0,42.0,1743570.0,982 982 982 982 1046 964 982 982 982 982 982 1046 964 982 982 982 982 982 1046 964 982
matrix_vector_mul,cint16,cint32,24,4,1,0,0,0,3,1,1,1,1,0,1,2,,1,1,1,786.0,1147.0,70.4,786.24,1150.69,250.4,282.0,1276.59,4.0,1.0,1.0,1.0,4510.0,1312
matrix_vector_mul,int32,cint32,928,8,1,0,0,0,3,2,2,1,1,1,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,cint32,4288,8,1,0,0,0,1,1,2,1,1,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int16,256,64,1,0,0,0,3,4,8,1,1,1,2,1,,1,1,1,2213.0,109714.0,115.2,2212.8,109546.95,448.8,533.0,115488.72,192.0,32.0,32.0,67.0,857640.0,1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910 1910 1956 1862 1910
matrix_vector_mul,int16,cint32,368,4,1,0,0,0,15,1,1,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,int16,24,96,1,0,0,0,5,2,1,0,0,0,1,2,,1,1,1,13946.0,2498.0,7451.2,13945.6,2498.26,4611.2,3451.0,4172.7,18.0,2.0,2.0,4.0,99428.0,1280 1712
matrix_vector_mul,int16,cint32,48,12,1,0,0,0,2,3,1,1,1,1,2,1,,1,1,1,1339.0,6981.0,78.4,-1.0,6951.88,-1.0,165.0,8727.27,12.0,3.0,3.0,6.0,11287.0,1984 2024 2354
matrix_vector_mul,cint32,cint32,24,12,1,0,0,0,31,1,2,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int32,4,176,1,0,0,0,3,11,1,0,0,0,1,2,,1,1,1,2712.0,5662.0,1785.6,2663.13,5509.2,372.07,517.0,5106.38,52.0,11.0,11.0,20.0,62290.0,1296 1296 1296 1296 1296 1296 1296 1296 1360 1248 1296
matrix_vector_mul,cint32,cint32,84,4,1,0,0,0,10,1,3,0,0,0,1,1,,1,1,1,5374.0,1871.0,2939.2,5375.38,1871.65,1795.2,1343.0,3127.32,24.0,3.0,3.0,6.0,75783.0,1846 1846 1846
matrix_vector_mul,float,cfloat,72,36,1,0,0,0,14,1,9,0,0,0,1,2,,1,1,0,29171.0,3640.0,13241.6,29170.46,3640.52,9967.73,12423.0,3651.29,81.0,9.0,9.0,18.0,401058.0,1456 1456 1456 1456 1456 1456 1456 1456 1456
matrix_vector_mul,int16,int16,32,64,1,0,0,0,52,2,2,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int32,cint32,88,24,1,0,0,0,2,3,11,1,1,0,1,22,,1,1,1,1536.0,16500.0,364.8,1506.66,14795.95,256.0,354.0,14915.25,132.0,33.0,33.0,46.0,107294.0,1222 1314 1190 1222 1314 1222 1190 1222 1190 1314 1314 1190 1222 1314 1222 1190 1222 1190 1314 1314 1222 1190 1314 1190 1314 1208 1222 1190 1314 1222 1190 1314 1190
matrix_vector_mul,cfloat,float,16,192,1,0,0,0,10,4,4,0,0,0,1,2,,1,1,1,27358.0,3656.0,13988.8,27358.4,3656.44,8401.6,10651.0,3605.29,108.0,16.0,16.0,28.0,594680.0,1760 1824 1824 1872 1760 1824 1824 1872 1760 1824 1824 1872 1760 1824 1824 1872
matrix_vector_mul,cfloat,cfloat,364,16,1,0,0,0,9,4,7,0,0,0,1,1,,1,1,0,9056.0,17483.0,4297.6,9056.0,17481.32,2998.4,1536.0,42656.25,203.0,28.0,28.0,56.0,969311.0,1844 1860 1860 1940 1844 1860 1860 1940 1844 1860 1860 1940 1844 1860 1860 1940 1844 1860 1860 1940 1844 1860 1860 1940 1844 1860 1860 1940
matrix_vector_mul,int32,cint32,80,56,1,0,0,0,11,7,1,0,0,0,1,22,,1,1,1,22698.0,6726.0,13355.2,22697.6,6726.94,7325.86,9145.0,6735.92,78.0,7.0,7.0,14.0,433727.0,1250 1260 1260 1260 1260 1260 1334
matrix_vector_mul,int16,cint16,288,64,1,0,0,0,5,2,3,0,0,0,1,2,,1,1,1,27837.0,10020.0,15676.8,27836.8,10020.06,9197.6,11476.0,10038.34,69.0,6.0,6.0,12.0,401043.0,1376 1456 1376 1456 1376 1456
matrix_vector_mul,float,cfloat,392,560,1,0,0,0,1,2,7,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,24,112,1,0,0,0,36,7,2,0,0,0,1,2,,1,1,0,233418.0,1265.0,80070.39,233158.97,1265.79,76271.75,81981.0,1475.46,142.0,14.0,14.0,28.0,951268.0,1952 1984 1984 1984 1984 1984 2016 1952 1984 1984 1984 1984 1984 2016
matrix_vector_mul,cfloat,cfloat,2424,20,1,0,0,0,2,5,6,1,1,0,2,1,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,float,float,56,240,1,0,0,0,36,6,7,0,0,0,1,2,,1,1,0,101810.0,14571.0,36540.8,101727.08,14571.05,33116.18,30214.0,20044.41,377.0,42.0,42.0,73.0,2538116.0,1776 1776 1776 1824 1776 1728 1776 1728 1776 1776 1776 1776 1824 1776 1824 1776 1776 1728 1776 1776 1728 1776 1776 1824 1776 1776 1776 1824 1776 1776 1728 1776 1776 1824 1776 1776 1728 1824 1776 1776 1728 1776
matrix_vector_mul,cint32,int32,88,384,1,0,0,0,2,8,2,1,0,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int16,128,80,1,0,0,0,121,5,8,0,0,0,1,2,,1,1,1,46155.0,79763.0,15750.4,46069.71,79762.14,15527.2,3913.0,395808.84,426.0,40.0,40.0,71.0,2937384.0,1360 1312 1280 1312 1280 1312 1312 1360 1312 1360 1312 1312 1280 1312 1312 1280 1360 1312 1312 1312 1360 1280 1312 1312 1312 1360 1312 1312 1280 1360 1312 1360 1312 1312 1312 1280 1280 1312 1312 1312
matrix_vector_mul,cfloat,float,28,32,1,0,0,0,1,1,7,1,1,0,2,1,,1,1,1,365.0,6492.0,121.6,364.8,6511.62,137.6,131.0,8615.38,28.0,7.0,7.0,7.0,31696.0,2070 2070 2070 2070 2070 2070 2070
matrix_vector_mul,cint32,int16,36,560,1,0,0,0,1,5,9,1,0,0,1,1,,1,1,1,1098.0,130064.0,641.6,1077.59,119353.09,155.73,200.0,126633.16,243.0,45.0,45.0,90.0,443340.0,1684 1684 1778 1620 1684 1684 1684 1778 1620 1684 1684 1684 1778 1620 1684 1684 1684 1778 1620 1684 1684 1684 1778 1620 1684 1684 1684 1778 1620 1684 1620 1684 1684 1778 1620 1684 1684 1684 1778 1684 1684 1684 1778 1620 1684
matrix_vector_mul,cint16,cint32,80,1080,1,0,0,0,2,6,5,1,0,0,1,22,,1,1,1,8032.0,87140.0,5004.8,7987.52,86173.49,1983.2,2821.0,79120.87,295.0,30.0,30.0,65.0,1624650.0,1090 1058 1090 1090 1090 1148 1090 1058 1090 1090 1090 1148 1090 1058 1090 1090 1090 1148 1090 1058 1090 1090 1090 1148 1090 1058 1090 1090 1090 1148
matrix_vector_mul,int16,cint32,432,24,1,0,0,0,45,6,3,1,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint16,40,144,1,0,0,0,3,1,10,1,0,0,1,1,,1,1,1,6538.0,7592.0,2641.6,6571.65,7591.12,2276.4,2777.0,7778.17,80.0,10.0,10.0,20.0,335210.0,2464 2464 2464 2464 2464 2464 2464 2464 2464 2464
matrix_vector_mul,int16,int16,2064,256,1,0,0,0,1,8,3,1,1,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,int16,4,144,1,0,0,0,17,9,1,0,0,0,1,1,,1,1,1,5378.0,5614.0,2281.6,5390.05,5614.67,1744.0,583.0,20994.85,63.0,9.0,9.0,18.0,187524.0,1916 1948 1948 1948 1948 1948 1948 1948 2000
matrix_vector_mul,cfloat,cfloat,28,4,1,0,0,0,126,1,7,0,0,0,1,2,,1,1,0,55349.0,754.0,21968.0,55519.88,754.87,18694.4,23332.0,756.04,63.0,7.0,7.0,14.0,355838.0,1952 1952 1952 1952 1952 1952 1952
matrix_vector_mul,int16,cint16,16,24,1,0,0,0,49,3,1,1,0,0,1,1,,1,1,1,2965.0,17734.0,1441.6,2993.25,17752.87,1059.59,1270.0,18519.68,22.0,3.0,3.0,6.0,97617.0,1930 1952 2070
matrix_vector_mul,cint16,int32,480,192,1,0,0,0,1,3,2,0,0,0,1,2,,1,1,1,70385.0,5284.0,17804.8,70328.86,5284.88,17403.46,6429.0,17918.8,66.0,6.0,6.0,12.0,392572.0,1184 1216 1264 1184 1216 1264
matrix_vector_mul,cfloat,float,60,64,1,0,0,0,3,8,5,1,1,0,1,1,,1,1,1,877.0,72911.0,233.6,860.0,60000.0,158.4,235.0,61802.57,155.0,40.0,40.0,55.0,283485.0,2522 2522 1814 2458 2522 2522 2522 2522 2522 2522 1814 2458 2522 2522 2522 2522 2522 2522 1814 2458 2522 2522 2522 2522 2522 2522 1814 2458 2522 2522 2522 2522 2522 2522 1814 2458 2522 2522 2522 2522
matrix_vector_mul,float,cfloat,216,36,0,0,0,0,1,9,9,0,0,0,1,1,,1,1,1,1906.0,56759.0,470.4,1880.0,53135.69,136.8,192.0,51978.6,366.0,81.0,81.0,151.0,250668.0,1844 1844 1844 1928 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1944 1844 1844 1944 1844 1884 1884 1884 1884 1884 1852 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1944 1844 1944 1844 1944 1884 1852 1884 1884 1884 1852 1884 1884 1884 1884 1884 1884 1884 1884 1884 1884 1944 1844 1884 1852 1884 1884 1884 1852 1884 1884 1944 1912
matrix_vector_mul,int16,int16,736,32,1,0,0,0,4,2,2,1,1,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,int16,int16,128,32,1,0,0,0,77,2,8,0,0,0,1,22,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cint32,cint32,80,24,1,0,0,0,9,6,4,0,0,0,1,1,,1,1,1,3606.0,14961.0,2118.4,3606.4,14958.44,1155.2,1111.0,19441.94,100.0,24.0,24.0,40.0,355108.0,1804 1916 1916 1916 1916 1988 1804 1916 1916 1916 1916 1988 1804 1916 1916 1916 1916 1988 1804 1916 1916 1916 1916 1988
matrix_vector_mul,cint32,cint16,160,8,1,0,0,0,18,1,8,0,0,0,1,22,,1,1,1,13808.0,5000.0,5878.4,13808.0,4999.99,4608.0,1498.0,19225.63,80.0,8.0,8.0,16.0,441736.0,1090 1090 1090 1090 1090 1090 1090 1090
matrix_vector_mul,cfloat,float,4,4632,1,0,0,0,1,3,1,0,0,0,1,2,,1,1,1,160005.0,512.0,88721.6,159835.54,512.25,36061.04,36928.0,627.16,32.0,3.0,3.0,6.0,192687.0,1728 1760 1808
matrix_vector_mul,int16,int16,11648,64,1,0,0,0,1,4,7,1,1,0,1,2,,default,default,default,,,,,,,,,,,,,,
matrix_vector_mul,cfloat,cfloat,252,140,1,0,0,0,10,7,7,0,0,0,1,2,,1,1,0,244655.0,4433.0,84121.6,244385.14,4432.85,79433.84,85403.0,5170.89,499.0,49.0,49.0,83.0,3139486.0,2016 1968 2016 1968 2016 2016 2016 2016 2016 2016 2048 2016 2048 2016 2016 1968 2016 1968 2016 2016 2016 2016 2016 2016 2048 2016 2048 2016 2016 2016 1968 2016 2016 2016 2048 2016 2016 2016 2016 2016 1968 2048 2048 2016 2016 2016 2016 2016 1968
matrix_vector_mul,int32,cint32,8,8,1,0,0,0,27,2,1,0,0,0,1,2,,1,1,1,2023.0,2497.0,1340.8,2021.9,2488.47,694.4,703.0,3072.54,9.0,2.0,2.0,4.0,25132.0,1184 1296
matrix_vector_mul,cfloat,cfloat,80,24,1,0,0,0,40,6,5,0,0,0,1,1,,1,1,0,18276.0,12588.0,6233.6,18219.77,12588.51,6073.6,2479.0,38725.29,180.0,30.0,30.0,60.0,808945.0,1748 1764 1764 1764 1764 1876 1748 1764 1764 1764 1764 1876 1748 1764 1764 1764 1764 1876 1748 1764 1764 1764 1764 1876 1748 1764 1764 1764 1764 1876
matrix_vector_mul,int16,int32,448,3080,1,0,0,0,1,7,7,0,0,0,1,2,,1,1,1,53253.0,88638.0,22038.4,53043.2,88482.74,15538.33,5879.0,302968.55,446.0,49.0,49.0,82.0,3043005.0,1264 1232 1264 1232 1264 1264 1264 1264 1264 1264 1312 1264 1312 1264 1264 1232 1264 1232 1264 1264 1264 1264 1264 1264 1312 1264 1312 1264 1264 1264 1232 1264 1264 1264 1312 1264 1264 1264 1264 1264 1232 1312 1312 1264 1264 1264 1264 1264 1232
matrix_vector_mul,cint16,cint32,16,1204,0,0,0,0,1,7,2,0,0,0,1,1,,1,1,1,4951.0,16436.0,3316.8,5021.48,-1.0,1173.73,1467.0,16414.45,68.0,14.0,14.0,26.0,223978.0,1676 1708 1708 1708 1708 1708 1782 1676 1708 1708 1708 1708 1708 1782
